trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
8,True,"{'a': 0.75, 'e': 0.008999999999999841}",25,8,10.237524710781912,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
9,True,"{'a': 0.75, 'e': 0.008999999999999841}",20,9,18.700294686774573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.75, 'e': 0.008999999999999841}",20,11,12.195453400971184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.75, 'e': 0.008999999999999841}",20,10,17.471500317581942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.75, 'e': 0.008999999999999841}",25,11,27.960322272773933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.75, 'e': 0.008999999999999841}",20,6,26.924266079192204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.75, 'e': 0.008999999999999841}",25,13,17.411011724303073,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.75, 'e': 0.00799999999999984}",25,16,18.850567093870303,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.75, 'e': 0.00799999999999984}",25,7,28.334753088090007,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.75, 'e': 0.00799999999999984}",25,0,43.077058252085905,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0.75, 'e': 0.00799999999999984}",25,11,23.695767943062982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,8,22.838244244705752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.75, 'e': 0.00799999999999984}",20,3,33.71828859545796,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
